,Symbol,Year,Quarter,Sales,IncomeFVTPL,IncomeHTM,IncomeLoansReceivables,IncomeAFS,IncomeDerivatives,RevenueBrokerageServices,RevenueUnderwritingIssuuanceServices,RevenueAdvisoryServices,RevenueAuctionTrustServices,RevenueCustodyServices,OtherRevenues,FVTPL,Revenues,InterestExpenses,NetIncome,NetIncome2
947,TVS,2020,2,168959220190.0,125293560737.0,34335565890.0,5623838040.0,0.0,0.0,2506364531.0,0.0,450000000.0,0.0,110183315.0,639707677.0,116682660207.0,3066547846.0,23100163924.0,111024131096.0,111024131096.0
948,TVS,2020,3,150707235485.0,95732526309.0,41549359164.0,5247925952.0,0.0,0.0,2432865075.0,0.0,4545000000.0,0.0,359164416.0,840394569.0,77763200760.0,7337029491.0,28388519240.0,69502389461.0,69502389461.0
949,TVS,2020,4,244727309479.0,196003713113.0,31618287747.0,5684183439.0,0.0,0.0,5620782584.0,0.0,4471490942.0,0.0,109801659.0,1219049995.0,188290834340.0,10202075185.0,30870127434.0,132002201347.0,132002201347.0
950,TVS,2021,1,256268034766.0,211246138902.0,25118402552.0,5289999763.0,0.0,0.0,12458200151.0,0.0,0.0,0.0,105559061.0,2049734337.0,185333667644.0,12563759212.0,20961374405.0,150857282348.0,150857282348.0
951,TVS,2021,2,299597414492.0,232287631075.0,36783927838.0,7165835384.0,,,12902295925.0,,500000000.0,,117747074.0,9839977196.0,195443067455.0,13520042999.0,22581564007.0,148131814779.0,148131814779.0
952,TVS,2021,3,185523972705.0,94087193446.0,38033542785.0,7126034128.0,,,11267032091.0,8909090908.0,6900000000.0,,522195165.0,18678884182.0,64580267708.0,27598318164.0,23882245603.0,69358785044.0,69358785044.0
953,TVS,2021,4,311036882894.0,172222948230.0,36559708399.0,10290409972.0,,,12485267021.0,3890909092.0,2465454545.0,,239097047.0,72883088588.0,159286898994.0,19080727705.0,22421969441.0,147917718087.0,147917718087.0
954,TVS,2022,1,237225942560.0,110650142970.0,83972586818.0,10169215375.0,,,9694910595.0,14420000000.0,2480000000.0,,939654028.0,4899432774.0,53524429416.0,27534564623.0,38781306291.0,55693077818.0,55693077818.0
955,TVS,2022,2,206495125672.0,52691886845.0,111327352444.0,9919200964.0,,,7833776244.0,4250000000.0,12274500000.0,,1243541485.0,6954867690.0,-70502090902.0,25601817729.0,38598519972.0,-27664447014.0,-27664447014.0
956,TVS,2022,3,252476206324.0,111388064992.0,113028648307.0,6197309759.0,2032.0,,5774807875.0,5660000000.0,4578339000.0,,457083958.0,5391950401.0,28364820915.0,16470230833.0,41207719300.0,18168527438.0,18168527438.0
957,TVS,2022,4,350530760344.0,165211123179.0,101351187985.0,5631577004.0,52999999997.0,,5626252694.0,376200000.0,12574763409.0,,2224988843.0,4534667233.0,23489176620.0,20802204946.0,58130413857.0,48399038332.0,48399038332.0
958,TVS,2023,1,297049864911.0,148402183622.0,136881207129.0,3570494047.0,,,3305070037.0,,,,258389628.0,4632520448.0,70004820103.0,3563459665.0,54450264207.0,41314940723.0,41314940723.0
959,VCI,2016,1,159738985070.0,74053532683.0,0.0,31216347765.0,0.0,0.0,47571282897.0,0.0,2378474764.0,338814405.0,1309040874.0,2871491682.0,73905712749.0,51597612940.0,26110526047.0,64827645223.0,64827645223.0
960,VCI,2016,2,192240034633.0,26876444593.0,0.0,48041946432.0,0.0,0.0,73537509127.0,0.0,42941052926.0,12014.0,1524980034.0,-681910493.0,17456354170.0,118003554101.0,33713989261.0,63909222791.0,63909222791.0
961,VCI,2016,3,256514699673.0,130674719976.0,0.0,49743620378.0,0.0,0.0,70464893070.0,0.0,3599243373.0,105466499.0,1306228322.0,620528055.0,124005870256.0,75475831264.0,26637215547.0,98992484991.0,98992484991.0
962,VCI,2016,4,285159340411.0,61716493668.0,0.0,30638385456.0,0.0,0.0,166011231544.0,0.0,23934013359.0,160000454.0,2464416150.0,234799780.0,49596067312.0,192569661507.0,46239086269.0,109781253396.0,109781253396.0
963,VCI,2017,1,278248068515.0,167607824950.0,0.0,44205123795.0,0.0,0.0,59556880327.0,0.0,3900043410.0,0.0,1509036397.0,1469159636.0,162131699617.0,64965960134.0,32526254297.0,121734861981.0,121734861981.0
964,VCI,2017,2,311582103155.0,144161749192.0,0.0,53722211244.0,0.0,0.0,91524954209.0,4090909091.0,17062599127.0,0.0,1632091344.0,-612411052.0,122938909390.0,114310553771.0,35985358451.0,152971006300.0,152971006300.0
965,VCI,2017,3,412049657399.0,106966451463.0,0.0,70652468532.0,0.0,0.0,187306342260.0,0.0,45313944986.0,0.0,1691775955.0,118674203.0,106185821105.0,234312063201.0,51761656098.0,200222922211.0,200222922211.0
966,VCI,2017,4,534861834787.0,71037705699.0,0.0,98433859360.0,0.0,0.0,159343493730.0,6714000000.0,196448600342.0,0.0,2209707001.0,674468655.0,35119524244.0,364715801073.0,58887688112.0,180167374422.0,180167374422.0
967,VCI,2018,1,570570165733.0,152765522295.0,0.0,94256367545.0,0.0,0.0,306158686726.0,2658197053.0,12147510931.0,0.0,2320295467.0,263585716.0,139485505679.0,323284690177.0,54759844043.0,332304047139.0,332304047139.0
968,VCI,2018,2,457358277209.0,20022382686.0,0.0,95857442487.0,0.0,0.0,335375984400.0,0.0,3426660706.0,0.0,2431247190.0,244559740.0,-12945061128.0,341233892296.0,75628280839.0,198337313666.0,198337313666.0
969,VCI,2018,3,386374726828.0,115136050029.0,0.0,95312884782.0,0.0,0.0,167286472175.0,317727273.0,5030428242.0,0.0,2326968797.0,964195530.0,102624886575.0,174961596487.0,66718719151.0,160639227628.0,160639227628.0
970,VCI,2018,4,407176325805.0,25024826041.0,0.0,157900007893.0,0.0,0.0,208162963633.0,331818182.0,12403647648.0,0.0,3054368858.0,298693550.0,-6988291741.0,223952798321.0,53395873530.0,131341038918.0,131341038918.0
971,VCI,2019,1,366823648715.0,200007001392.0,1863013699.0,70544431646.0,0.0,0.0,87834618321.0,318181818.0,4024287787.0,0.0,1582036506.0,650077546.0,203080976852.0,93759124432.0,31371979355.0,202554838914.0,202554838914.0
972,VCI,2019,2,405960876343.0,184755345774.0,0.0,77387353975.0,0.0,0.0,120854222466.0,750000000.0,19397048211.0,0.0,2471064870.0,345841047.0,77210855698.0,143472335547.0,36827787883.0,139638594004.0,139638594004.0
973,VCI,2019,3,345743499779.0,100576038787.0,6234246574.0,90682157270.0,0.0,0.0,137314557709.0,425681818.0,8531143230.0,0.0,1855967751.0,123706640.0,74406210577.0,148127350508.0,45624681840.0,150443655266.0,150443655266.0
974,VCI,2019,4,422416327813.0,204426526335.0,7720731151.0,93108168103.0,0.0,0.0,87701763302.0,500000000.0,24981230205.0,0.0,3682280504.0,295628213.0,186015443653.0,116865274011.0,51453104045.0,200543489084.0,200543489084.0
975,VCI,2020,1,379074943400.0,196624823265.0,4994109591.0,86792425744.0,0.0,0.0,86021079011.0,0.0,2558777546.0,0.0,1913641892.0,170086351.0,28790675003.0,90493498449.0,64089520031.0,118581054492.0,118581054492.0
976,VCI,2020,2,406844150540.0,215280318315.0,4459863014.0,64492319376.0,0.0,0.0,105041248385.0,0.0,5051218026.0,0.0,2076602189.0,10442581235.0,290666041511.0,112169068600.0,39512408942.0,205052539809.0,205052539809.0
977,VCI,2020,3,279793021495.0,86958551409.0,7488971346.0,55633098234.0,0.0,0.0,122742089340.0,2600000000.0,2530736351.0,0.0,1703037302.0,136537513.0,56760769467.0,129575862993.0,30832905277.0,95465391965.0,95465391965.0
978,VCI,2020,4,663879475128.0,390530305436.0,1704931509.0,88379283487.0,0.0,0.0,152564507181.0,0.0,24124380502.0,0.0,6281925641.0,294141372.0,309715474412.0,182970813324.0,39078623922.0,349813303155.0,349813303155.0
979,VCI,2021,1,777810622008.0,504456708846.0,1682876712.0,100969444966.0,0.0,0.0,163344478854.0,136363636.0,5540526566.0,0.0,1566031619.0,114190809.0,339760184226.0,170587400675.0,47362119255.0,291858107530.0,291858107530.0
980,VCI,2021,2,877188580971.0,525594585144.0,1333356164.0,136888385265.0,,,209280009901.0,45454545.0,1989560640.0,,1885861942.0,171367370.0,399631067263.0,213200887028.0,76945251897.0,410268566487.0,410268566487.0
981,VCI,2021,3,919376281667.0,432819621913.0,120493150.0,156717727851.0,0.0,0.0,270793557514.0,0.0,41968825561.0,0.0,1918499894.0,15037555784.0,293163717919.0,314680882969.0,96291340170.0,329294558576.0,329294558576.0
982,VCI,2021,4,1132693239846.0,496135446968.0,166717808.0,182342440207.0,,,213834464370.0,90909091.0,235785083192.0,,4197387528.0,140790682.0,276190855194.0,453907844181.0,110178061294.0,467297142735.0,467297142735.0
983,VCI,2022,1,796611914617.0,228988235156.0,5975245641.0,195640171998.0,4161613000.0,,351793823666.0,,8120115046.0,,1868307382.0,64402728.0,141140439955.0,361782246094.0,114212021342.0,417161965578.0,417161965578.0
984,VCI,2022,2,1041865997620.0,416047870836.0,11122199422.0,180965425457.0,89941174093.0,,309726978143.0,,31433215041.0,,2524215014.0,104919614.0,85925488125.0,343684408198.0,117419756232.0,300701996406.0,300701996406.0
985,VCI,2022,3,521618202132.0,187480946479.0,20011421261.0,169119858046.0,35917700.0,,139954293507.0,,3135216630.0,,1793196367.0,87352142.0,105499468692.0,144882706504.0,115261112561.0,122681186049.0,122681186049.0
986,VCI,2022,4,796146621976.0,369166269968.0,27138254538.0,162428974481.0,13272183700.0,,209746670501.0,,9456424516.0,,4811632573.0,126211699.0,-31281386980.0,224014727590.0,130467146187.0,28433037769.0,28433037769.0
987,VCI,2023,1,499209829318.0,155440016143.0,33582226893.0,155441818946.0,42807832169.0,,88916009894.0,,20310603493.0,,1881857399.0,829464381.0,59725973031.0,111108470786.0,112619812091.0,73054362713.0,73054362713.0
988,VDS,2015,2,24356238105.0,0.0,0.0,0.0,0.0,0.0,8255524589.0,0.0,466818181.0,0.0,911005383.0,14722889952.0,0.0,9633348153.0,0.0,3291175418.0,3291175418.0
989,VDS,2015,3,37093355916.0,0.0,0.0,0.0,0.0,0.0,8793113494.0,0.0,771363636.0,0.0,932122438.0,26596756348.0,0.0,10496599568.0,0.0,2658094038.0,2658094038.0
990,VDS,2015,4,37222573242.0,0.0,0.0,0.0,0.0,0.0,9502356308.0,2894352900.0,1891818182.0,0.0,1140092430.0,21793953422.0,0.0,15428619820.0,0.0,11268391379.0,11268391379.0
991,VDS,2016,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10779878245.0,10779878245.0
992,VDS,2016,2,48578996658.0,13038289926.0,0.0,22211766319.0,0.0,0.0,10813588048.0,0.0,1060454545.0,0.0,1234631331.0,220266489.0,18396994148.0,13108673924.0,0.0,11145057553.0,11145057553.0
993,VDS,2016,3,81007444871.0,26321308322.0,0.0,33154303463.0,0.0,0.0,16773071957.0,0.0,3222318182.0,0.0,1336100622.0,200342325.0,16768038675.0,21331490761.0,0.0,22178495150.0,22178495150.0
994,VDS,2016,4,59377327085.0,1882070880.0,0.0,40903260160.0,0.0,0.0,12740773616.0,0.0,1922772727.0,0.0,1770154413.0,158295289.0,-7538028915.0,16433700756.0,0.0,5203135384.0,5203135384.0
995,VDS,2017,1,60384223420.0,12065985077.0,0.0,31700297075.0,0.0,0.0,14288563022.0,0.0,347500000.0,0.0,1809923860.0,171954386.0,20094032249.0,16445986882.0,0.0,24202418468.0,24202418468.0
996,VDS,2017,2,100598886844.0,28601158462.0,0.0,34301778140.0,0.0,0.0,29289769602.0,5824000000.0,794863272.0,0.0,1558438773.0,228878595.0,17506013969.0,37467071647.0,0.0,32857694196.0,32857694196.0
997,VDS,2017,3,88858970467.0,25924233999.0,0.0,38203493212.0,0.0,0.0,19887888551.0,0.0,2845454545.0,0.0,1839856524.0,158043636.0,15429723686.0,24573199620.0,0.0,23792009015.0,23792009015.0
998,VDS,2017,4,104273689287.0,34482401507.0,0.0,41863794988.0,0.0,0.0,23535820907.0,525000000.0,1281636364.0,0.0,2264010160.0,321025361.0,32296602570.0,27606467431.0,0.0,30504791437.0,30504791437.0
999,VDS,2018,1,127979463723.0,44433508092.0,0.0,46909624101.0,0.0,0.0,33917499549.0,0.0,802500000.0,0.0,1617701668.0,298630313.0,41843651015.0,36337701217.0,0.0,49571834430.0,49571834430.0
1000,VDS,2018,2,112126820665.0,32306126946.0,0.0,52554683398.0,0.0,0.0,24149434832.0,0.0,1003636363.0,0.0,1769007213.0,343931913.0,-11252011916.0,26922078408.0,0.0,4759940321.0,4759940321.0
1001,VDS,2018,3,81421194710.0,3893878292.0,0.0,53589003796.0,0.0,0.0,21839858875.0,0.0,230909091.0,0.0,1682805197.0,184739459.0,12758837438.0,23753573163.0,0.0,21693596968.0,21693596968.0
1002,VDS,2018,4,97779286252.0,2243041724.0,0.0,57228743309.0,0.0,0.0,32262879557.0,0.0,2033636365.0,0.0,3596042225.0,414943072.0,-42184667614.0,37892558147.0,0.0,-7344389303.0,-7344389303.0
1003,VDS,2019,1,85087858491.0,6773773960.0,0.0,52513871024.0,0.0,0.0,22758567515.0,0.0,524090909.0,0.0,1800076742.0,717478341.0,9185922381.0,25082735166.0,0.0,21146250816.0,21146250816.0
1004,VDS,2019,2,88912869440.0,6099535591.0,0.0,57679142471.0,0.0,0.0,22597996247.0,0.0,614654546.0,0.0,1672164822.0,249375763.0,-11315813221.0,24884815615.0,0.0,4086361083.0,4086361083.0
1005,VDS,2019,3,79477734994.0,739741730.0,,60546390198.0,,,15672606597.0,,395909091.0,,1648939574.0,474147804.0,3708936999.0,17717455262.0,,9195143529.0,9195143529.0
1006,VDS,2019,4,78418898920.0,6106214122.0,0.0,53156619707.0,0.0,0.0,15495910348.0,0.0,973181819.0,0.0,2298800847.0,388172077.0,-3792357034.0,18767893014.0,0.0,217512527.0,217512527.0
1007,VDS,2020,1,74546557747.0,2934551044.0,0.0,48011822132.0,0.0,0.0,20508155448.0,0.0,752409091.0,0.0,1977888701.0,361731331.0,-102953156172.0,23238453240.0,0.0,-88374429761.0,-88374429761.0
1008,VDS,2020,2,90007492945.0,12944051590.0,0.0,44813093765.0,0.0,0.0,22387277188.0,6000000000.0,1352863636.0,0.0,2093533368.0,416673398.0,88469643826.0,31833674192.0,0.0,101387782443.0,101387782443.0
1009,VDS,2020,3,86470694952.0,11186080586.0,0.0,43288640046.0,0.0,0.0,23311541154.0,6000000000.0,725272728.0,0.0,1587592499.0,371567939.0,49079906902.0,31624406381.0,0.0,37111878443.0,37111878443.0
1010,VDS,2020,4,203366074792.0,104078707154.0,0.0,52254618650.0,0.0,0.0,39548331361.0,1200000000.0,2452172725.0,0.0,3015167797.0,817077105.0,101050570772.0,46215671883.0,0.0,99977051653.0,99977051653.0
1011,VDS,2021,1,209709743063.0,61915420790.0,0.0,57051037768.0,0.0,0.0,53004218597.0,32000000000.0,1538909091.0,0.0,1608417491.0,2591739326.0,103293316791.0,88151545179.0,0.0,102535818715.0,102535818715.0
1012,VDS,2021,2,324583389804.0,146487264583.0,,68243363793.0,,,80664513969.0,23800000000.0,2191181817.0,,1752590231.0,1444475411.0,132431439518.0,108408286017.0,,148865587935.0,148865587935.0
1013,VDS,2021,3,221087362748.0,57835736173.0,,77534810395.0,4043484000.0,,77789756543.0,,704090909.0,,1669390243.0,1510094485.0,46507810042.0,80163237695.0,,75058869620.0,75058869620.0
1014,VDS,2021,4,266720386448.0,57943408919.0,,97603110066.0,,,102854494655.0,,2491550000.0,,2065880870.0,3761941938.0,64846608271.0,107411925525.0,,100280584176.0,100280584176.0
1015,VDS,2022,1,293814774434.0,85370895368.0,,99077780310.0,,,85184283340.0,17958304795.0,2040787876.0,,2215869655.0,1966853090.0,74418134418.0,107399245666.0,1086602705.0,103718641005.0,103718641005.0
1016,VDS,2022,2,146209198243.0,-19704003837.0,,93660274885.0,,,63190947463.0,2135958904.0,3009418181.0,,2214746961.0,1701855686.0,-297469074072.0,70551071509.0,1731703628.0,-245237770985.0,-245237770985.0
1017,VDS,2022,3,186816151369.0,21066003805.0,,83732947524.0,,,61496636713.0,4856250000.0,12122872727.0,,2134257999.0,1407182601.0,-7133787054.0,80610017439.0,1144333780.0,21899105061.0,21899105061.0
1018,VDS,2022,4,196008268861.0,21308076141.0,,89454871038.0,,,80740390638.0,875000000.0,550000000.0,,2373602741.0,706328303.0,-69271047463.0,84538993379.0,2407342103.0,4637782800.0,4637782800.0
1019,VDS,2023,1,139614357679.0,22178668964.0,,73531742197.0,,,34198296718.0,4162500000.0,1285000000.0,,2091308298.0,2166841502.0,64628642868.0,41737105016.0,3907917808.0,55315327495.0,55315327495.0
1020,VFS,2017,1,9003599406.0,5250186941.0,0.0,2007979746.0,0.0,0.0,1667792354.0,0.0,0.0,0.0,75880365.0,1760000.0,2123366802.0,1743672719.0,0.0,2727611111.0,2727611111.0
1021,VFS,2017,2,8077446786.0,2739320064.0,0.0,2085262738.0,0.0,0.0,2675074905.0,0.0,455000000.0,0.0,100993679.0,21795400.0,5772087811.0,3231068584.0,612500000.0,5905367662.0,5905367662.0
1022,VFS,2017,3,5765784707.0,214680219.0,0.0,2125475716.0,0.0,0.0,2924930088.0,0.0,415000000.0,0.0,81036884.0,4661800.0,-1673529261.0,3420966972.0,1938186039.0,-238642607.0,-238642607.0
1023,VFS,2017,4,10794073223.0,2481607092.0,0.0,2437151986.0,0.0,0.0,1267849941.0,0.0,4507272727.0,0.0,91435037.0,8756440.0,2456575132.0,5866557705.0,1837500000.0,-6631358336.0,-6631358336.0
1024,VFS,2018,1,5595184088.0,1288053690.0,0.0,1721902894.0,0.0,0.0,1305488497.0,0.0,731363637.0,0.0,541142215.0,7233155.0,1273092222.0,2577994349.0,1837500000.0,-1379775939.0,-1379775939.0
1025,VFS,2018,2,7693533147.0,392226171.0,0.0,2958086385.0,0.0,0.0,3050564354.0,0.0,1189654992.0,0.0,98601245.0,4400000.0,-7509201963.0,4338820591.0,1456872143.0,-5662058528.0,-5662058528.0
1026,VFS,2018,3,5397521781.0,245316073.0,0.0,1740275105.0,0.0,0.0,1382605521.0,66000000.0,1838445806.0,0.0,116849276.0,8030000.0,-335875695.0,3403900603.0,2503424658.0,-2404972855.0,-2404972855.0
1027,VFS,2018,4,19686166043.0,11588452092.0,0.0,3632164667.0,0.0,0.0,1420878729.0,246000000.0,2685560927.0,0.0,106509628.0,6600000.0,10817246538.0,4458949284.0,2503424658.0,12282885003.0,12282885003.0
1028,VFS,2019,1,7822410954.0,322944784.0,0.0,2258133948.0,0.0,0.0,3753069390.0,60000000.0,1308550832.0,0.0,107832000.0,11880000.0,131294358.0,5229452222.0,2503424658.0,-1941617600.0,-1941617600.0
1029,VFS,2019,2,11607048034.0,2814618958.0,0.0,5742793524.0,0.0,0.0,1998475362.0,40000000.0,800685016.0,0.0,195811074.0,14664100.0,-1033493331.0,3034971452.0,2503424658.0,2385024725.0,2385024725.0
1030,VFS,2019,3,6523781364.0,154950342.0,0.0,3056792461.0,0.0,0.0,2081849203.0,0.0,1053813412.0,0.0,171640446.0,4735500.0,-233464744.0,3307303061.0,2503424658.0,-1544275602.0,-1544275602.0
1031,VFS,2019,4,15926418494.0,1363144781.0,0.0,9789677822.0,0.0,0.0,1997822619.0,0.0,2578733401.0,0.0,190373690.0,6666181.0,-402974656.0,4766929710.0,2503424658.0,7809310557.0,7809310557.0
1032,VFS,2020,1,8341667882.0,504432191.0,0.0,4405560752.0,0.0,0.0,1926708693.0,0.0,1145096331.0,0.0,349012585.0,10857330.0,-125076742.0,3420817609.0,2503424658.0,77921447.0,77921447.0
1033,VFS,2020,2,22521253345.0,3767115498.0,7938000000.0,4519469289.0,0.0,0.0,2376937714.0,0.0,3834110923.0,0.0,77919921.0,7700000.0,-5169216171.0,6288968558.0,2318493153.0,6720496144.0,6720496144.0
1034,VFS,2020,3,15971279324.0,30764472.0,3726072602.0,4348222928.0,0.0,0.0,4266342299.0,0.0,3488260876.0,0.0,103343047.0,8273100.0,-3232048.0,7857946222.0,2520547944.0,6933452963.0,6933452963.0
1035,VFS,2020,4,26433006897.0,13717134386.0,2471013699.0,5105496660.0,0.0,0.0,2855634355.0,0.0,2083577678.0,0.0,179654892.0,20495227.0,15854712190.0,5118866925.0,2520547944.0,22465575561.0,22465575561.0
1036,VFS,2021,1,12259524010.0,2513873474.0,,5342004110.0,,,2565343195.0,,1710419624.0,,122889607.0,4994000.0,2508310816.0,4398652426.0,2465753424.0,2431530120.0,2431530120.0
1037,VFS,2021,2,27730097597.0,13308528751.0,3730630137.0,5425498050.0,,,3775495733.0,50000000.0,1253625057.0,,159434494.0,26885375.0,9004077248.0,5238555284.0,1589041099.0,17343640791.0,17343640791.0
1038,VFS,2021,3,15473596662.0,1388337152.0,,6320853774.0,,,4425732933.0,1623680000.0,1525069486.0,,160830067.0,29093250.0,1165700305.0,7735312486.0,246574344.0,7158412602.0,7158412602.0
1039,VFS,2021,4,69156048317.0,45556218933.0,5965150686.0,7672869203.0,,,6515419234.0,425000000.0,2791186846.0,,201944482.0,28258933.0,46285713531.0,9933550562.0,120821918.0,62411976262.0,62411976262.0
1040,VFS,2022,1,18830254686.0,1315481425.0,,9592988621.0,,,6431477337.0,225000000.0,1039350483.0,,225204695.0,752125.0,1003131914.0,7921032515.0,178082193.0,6966344987.0,6966344987.0
1041,VFS,2022,2,71260571464.0,42362667700.0,11849315068.0,8695429683.0,,,6424606352.0,250000000.0,1397565469.0,,277137192.0,3850000.0,9069461952.0,8349309013.0,115643836.0,28497361200.0,28497361200.0
1042,VFS,2022,3,23580651086.0,6335726797.0,,8252178989.0,,,6833655186.0,400000000.0,1340444341.0,,417820773.0,825000.0,3919186719.0,8991920300.0,250684931.0,10217747613.0,10217747613.0
1043,VFS,2022,4,40819745628.0,23150009935.0,,10212080352.0,,,6036721625.0,,765385100.0,,655548616.0,,8491839300.0,7457655341.0,6575342.0,17313687840.0,17313687840.0
1044,VFS,2023,1,96181223905.0,73535151149.0,,9059698012.0,,,12218012306.0,155000000.0,915657676.0,,297143762.0,561000.0,-3749108641.0,13585813744.0,269287671.0,6549115768.0,6549115768.0
1045,VIG,2015,2,2020271843.0,0.0,0.0,0.0,0.0,0.0,987925469.0,0.0,159090909.0,0.0,0.0,873255465.0,0.0,1147016378.0,0.0,4289514777.0,4289514777.0
1046,VIG,2015,3,2196314160.0,0.0,0.0,0.0,0.0,0.0,1179519732.0,0.0,178433722.0,0.0,0.0,838360706.0,0.0,1357953454.0,0.0,2956245672.0,2956245672.0
1047,VIG,2015,4,4795130833.0,0.0,0.0,0.0,0.0,0.0,1929548309.0,0.0,858454495.0,0.0,0.0,2007128029.0,0.0,2788002804.0,0.0,-568654513.0,-568654513.0
1048,VIG,2016,1,2148328406.0,0.0,0.0,465433443.0,0.0,0.0,1303182996.0,0.0,115000000.0,0.0,25916858.0,238795109.0,0.0,1444099854.0,0.0,1184249616.0,1184249616.0
1049,VIG,2016,2,1849116607.0,0.0,0.0,497749052.0,0.0,0.0,1387572829.0,0.0,139500000.0,0.0,53635285.0,-229340559.0,-19680000000.0,1580708114.0,614913652.0,-23283655172.0,-23283655172.0
1050,VIG,2016,3,1407596305.0,0.0,0.0,11301697.0,0.0,0.0,1195421801.0,0.0,140000000.0,0.0,38123309.0,22749498.0,0.0,1373545110.0,0.0,1110274538.0,1110274538.0
1051,VIG,2016,4,2244505093.0,0.0,0.0,33096082.0,0.0,0.0,1907394820.0,0.0,255909091.0,0.0,48105100.0,0.0,0.0,2211409011.0,0.0,-4466756769.0,-4466756769.0
1052,VIG,2017,1,1644612820.0,0.0,0.0,241843076.0,0.0,0.0,1240941663.0,0.0,130454545.0,0.0,31373536.0,0.0,0.0,1402769744.0,0.0,1066163448.0,1066163448.0
1053,VIG,2017,2,5504217703.0,3120090000.0,0.0,-188794770.0,0.0,0.0,2326894373.0,0.0,185000000.0,0.0,60685329.0,342771.0,2001134400.0,2572579702.0,440772919.0,1267590838.0,1267590838.0
1054,VIG,2017,3,1617004785.0,0.0,0.0,72789039.0,0.0,0.0,1393655710.0,0.0,104545455.0,0.0,46014581.0,0.0,0.0,1544215746.0,0.0,679769802.0,679769802.0
1055,VIG,2017,4,1606549611.0,0.0,0.0,246488465.0,0.0,0.0,1238035354.0,0.0,80454546.0,0.0,41571246.0,0.0,0.0,1360061146.0,0.0,-2174013688.0,-2174013688.0
1056,VIG,2018,1,1166145408.0,0.0,0.0,66044176.0,0.0,0.0,954989066.0,0.0,100000000.0,0.0,45112166.0,0.0,0.0,1100101232.0,0.0,673456993.0,673456993.0
1057,VIG,2018,2,1213511179.0,2930000.0,0.0,-43294718.0,0.0,0.0,1137486308.0,0.0,0.0,0.0,116389589.0,0.0,2930000.0,1253875897.0,1362738.0,-162948113.0,-162948113.0
1058,VIG,2018,3,2148784914.0,34839000.0,0.0,283432566.0,0.0,0.0,1575066115.0,0.0,134545455.0,0.0,78142935.0,42758843.0,34839000.0,1787754505.0,0.0,1513645475.0,1513645475.0
1059,VIG,2018,4,1480640026.0,0.0,0.0,37673623.0,0.0,0.0,656130002.0,0.0,498181819.0,0.0,49697738.0,238956844.0,0.0,1204009559.0,0.0,58420568.0,58420568.0
1060,VIG,2019,1,807489498.0,0.0,0.0,39193219.0,0.0,0.0,697028660.0,0.0,0.0,0.0,67897431.0,3370188.0,0.0,764926091.0,0.0,-1925397664.0,-1925397664.0
1061,VIG,2019,2,925149724.0,420000.0,0.0,24228030.0,0.0,0.0,639797699.0,0.0,234090909.0,0.0,29983274.0,-3370188.0,420000.0,903871882.0,0.0,-21129833153.0,-21129833153.0
1062,VIG,2019,3,1017976363.0,0.0,0.0,26148880.0,0.0,0.0,881984663.0,0.0,60000000.0,0.0,43871872.0,5970948.0,0.0,985856535.0,0.0,-1561044133.0,-1561044133.0
1063,VIG,2019,4,3295351750.0,0.0,0.0,2040106.0,0.0,0.0,903397054.0,0.0,2310454545.0,0.0,75294834.0,4165211.0,0.0,3289146433.0,0.0,680766910.0,680766910.0
1064,VIG,2020,1,2888165884.0,0.0,0.0,22114162.0,0.0,0.0,446956922.0,0.0,2272727273.0,0.0,49517947.0,96849580.0,0.0,2769202142.0,0.0,-799963448.0,-799963448.0
1065,VIG,2020,2,672845859.0,0.0,0.0,16434725.0,0.0,0.0,701829082.0,0.0,0.0,0.0,51431632.0,-96849580.0,0.0,753260714.0,0.0,-217637267.0,-217637267.0
1066,VIG,2020,3,1333291072.0,0.0,0.0,48250367.0,0.0,0.0,1090909390.0,0.0,125000000.0,0.0,60901654.0,8229661.0,0.0,1276811044.0,0.0,-1115782384.0,-1115782384.0
1067,VIG,2020,4,1290790962.0,0.0,0.0,5236933.0,0.0,0.0,1150863143.0,0.0,100000000.0,0.0,29937638.0,4753248.0,0.0,1280800781.0,0.0,-1723330518.0,-1723330518.0
1068,VIG,2021,1,1795380285.0,0.0,,65802051.0,,,1368927374.0,,145000000.0,0.0,58098808.0,157552052.0,,1572026182.0,,-447445051.0,-447445051.0
1069,VIG,2021,2,2781613993.0,165973717.0,,-65802051.0,,,2632761063.0,,,,197465096.0,-148783832.0,,2830226159.0,1846825289.0,-3289847764.0,-3289847764.0
1070,VIG,2021,3,2123270678.0,0.0,0.0,0.0,0.0,0.0,2123270678.0,0.0,0.0,0.0,0.0,0.0,0.0,2123270678.0,0.0,-1438686157.0,-1438686157.0
1071,VIG,2021,4,5072993795.0,0.0,,213231219.0,,,4457349587.0,,,,151047843.0,251365146.0,,4608397430.0,,4730424844.0,4730424844.0
1072,VIG,2022,1,4767454276.0,,,268088447.0,,,4442866616.0,,,,46323638.0,10175575.0,,4489190254.0,,557187359.0,557187359.0
1073,VIG,2022,2,45395970478.0,42716460000.0,,138023522.0,,,2436511631.0,,,,92642320.0,12333005.0,42691460000.0,2529153951.0,1428504984.0,2623401564.0,2623401564.0
