,Symbol,Year,Quarter,Assets,Debt,Equity,Loans
1067,ART,2018,4,1081623580190.0,0.0,1049120208207.0,230475844714.0
1068,ART,2019,4,1160851124383.0,0.0,1129035004400.0,155493205282.0
1069,ART,2020,4,1136085065022.0,0.0,1124196916219.0,146188514360.0
1070,ART,2021,4,1171495155456.0,0.0,1157498097336.0,181265735779.0
1071,DSC,2015,0,53760968830.0,0.0,53325918622.0,18295500000.0
1072,DSC,2016,0,50380833343.0,0.0,50268506085.0,25927300000.0
1073,DSC,2017,0,63537501951.0,0.0,60825930869.0,7081900000.0
1074,DSC,2018,0,86937400253.0,0.0,85298194128.0,14758274577.0
1075,DSC,2019,0,68282355349.0,0.0,66694577416.0,5206087083.0
1076,DSC,2020,0,68800184901.0,0.0,67188479750.0,8741300094.0
1077,DSC,2021,0,1809285475309.0,761835200000.0,1032040805510.0,341830395544.0
1078,DSC,2022,0,2409334003474.0,1311094091490.0,1065488039323.0,997678312283.0
1079,DSC,2016,1,54394064597.0,0.0,53965297170.0,29823700000.0
1080,DSC,2017,1,51246701894.0,0.0,51002174582.0,33847800000.0
1081,DSC,2018,1,76798316433.0,23000000.0,72738302311.0,13703779770.0
1082,DSC,2019,1,85931846149.0,0.0,84717218296.0,11699171168.0
1083,DSC,2020,1,67609771434.0,0.0,66716103886.0,24145260852.0
1084,DSC,2021,1,69611815355.0,0.0,66965467419.0,19204477692.0
1085,DSC,2022,1,1792598315406.0,732593076221.0,1045866210519.0,241373101416.0
1086,DSC,2023,1,2856946717418.0,1749148697018.0,1076621190813.0,964020561994.0
1087,DSC,2016,2,54497793896.0,0.0,54214878600.0,23385000000.0
1088,DSC,2017,2,51462772586.0,0.0,51197066409.0,16559200000.0
1089,DSC,2018,2,90407045876.0,0.0,85235741968.0,15673032208.0
1090,DSC,2019,2,68499815619.0,0.0,66926539563.0,7199706830.0
1091,DSC,2020,2,67487497524.0,0.0,66562646629.0,5357586240.0
1092,DSC,2021,2,68852470656.0,0.0,65373403010.0,9157184046.0
1093,DSC,2022,2,2077534074484.0,1020818003000.0,1041724076073.0,200159542216.0
1094,DSC,2016,3,54575020509.0,0.0,54315609724.0,26294700000.0
1095,DSC,2017,3,51911994451.0,0.0,51523766822.0,8789860000.0
1096,DSC,2018,3,86823854167.0,0.0,85446093567.0,13035967837.0
1097,DSC,2019,3,68309002523.0,0.0,66982264681.0,6341500309.0
1098,DSC,2020,3,66498444668.0,0.0,65917787694.0,5745424190.0
1099,DSC,2021,3,1238793269369.0,226094600000.0,1008142923893.0,62353556663.0
1100,DSC,2022,3,1958135749626.0,887531501100.0,1050320859156.0,714355149261.0
1101,DSC,2015,4,53760968830.0,0.0,53325918622.0,18295500000.0
1102,DSC,2016,4,52718072981.0,0.0,52333241591.0,25927300000.0
1103,DSC,2017,4,63369929132.0,0.0,60824742545.0,7081900000.0
1104,DSC,2018,4,86943726807.0,0.0,85303255371.0,14758274577.0
1105,DSC,2019,4,68225597222.0,0.0,66650642835.0,5206087083.0
1106,DSC,2020,4,68694157756.0,0.0,67097296406.0,8741300094.0
1107,DSC,2021,4,1809285475309.0,761835200000.0,1032040805510.0,341830395544.0
1108,DSC,2022,4,2409334642474.0,1311094091490.0,1064916905302.0,997678312283.0
1109,HFT,2015,0,71473847987.0,0.0,68416333902.0,0.0
1110,HFT,2016,0,79470161076.0,0.0,78612995234.0,213047000.0
1111,HFT,2017,0,89726271588.0,0.0,82351762535.0,17635798792.0
1112,HFT,2018,0,88418277837.0,0.0,87464361432.0,24366385337.0
1113,HFT,2019,0,600556476404.0,0.0,597798974782.0,67091177939.0
1114,HFT,2016,1,86113814404.0,0.0,68050196282.0,0.0
1115,HFT,2017,1,79749914301.0,0.0,79028574168.0,3810000.0
1116,HFT,2018,1,93273982836.0,0.0,83562863858.0,21631941321.0
1117,HFT,2019,1,103140334104.0,875947000.0,87768662318.0,29418308516.0
1118,HFT,2020,1,596769428650.0,0.0,594562552124.0,97395440549.0
1119,HFT,2016,2,81586281202.0,0.0,76690450562.0,0.0
1120,HFT,2017,2,81160866588.0,0.0,80253864808.0,38626000.0
1121,HFT,2018,2,91368391375.0,0.0,84629725624.0,19590901577.0
1122,HFT,2019,2,91178034923.0,2600000000.0,87592983002.0,38207905144.0
1123,HFT,2016,3,78156576813.0,0.0,77413823943.0,0.0
1124,HFT,2017,3,83588304780.0,0.0,80689141888.0,2115691000.0
1125,HFT,2018,3,90866322125.0,0.0,86158993577.0,29643784335.0
1126,HFT,2019,3,603140455291.0,0.0,600314553079.0,47231280254.0
1127,HFT,2015,4,71473847987.0,0.0,68416333902.0,0.0
1128,HFT,2016,4,79470161076.0,0.0,78612995234.0,213047000.0
1129,HFT,2017,4,89774160372.0,0.0,81877070708.0,17635798792.0
1130,HFT,2018,4,88418277839.0,0.0,87464361434.0,24366385337.0
1131,HFT,2019,4,600541347320.0,0.0,597783845698.0,67091177939.0
1132,EVS,2016,0,401935267000.0,0.0,394534410353.0,505141774014.0
1133,EVS,2017,0,681404953351.0,0.0,672232005184.0,299913558146.0
1134,EVS,2018,0,1051638240667.0,297600000000.0,714086143383.0,763082039552.0
1135,EVS,2019,0,1266423372581.0,526300000000.0,721250684502.0,682826451758.0
1136,EVS,2020,0,879598966033.0,51100000000.0,778062111921.0,512516277602.0
1137,EVS,2021,0,3210721564562.0,1029122181582.0,1867706523990.0,1762153805152.0
1138,EVS,2022,0,2454961080773.0,343434117315.0,1922534664526.0,243616529872.0
1139,EVS,2017,1,420497051147.0,9990000000.0,395790856436.0,588075976837.0
1140,EVS,2018,1,738074299802.0,0.0,705869444678.0,410263027854.0
1141,EVS,2019,1,1187028591820.0,435200000000.0,719962788432.0,570944102225.0
1142,EVS,2020,1,1171158837786.0,312400000000.0,709948311948.0,486245670545.0
1143,EVS,2021,1,1141871831712.0,180510548628.0,850003278139.0,
1144,EVS,2022,1,3304444051668.0,816835396521.0,1876528860915.0,1779723996874.0
1145,EVS,2023,1,2315240156243.0,311339517315.0,1887148306968.0,244216939768.0
1146,EVS,2017,2,402715575874.0,0.0,396821397296.0,556131455452.0
1147,EVS,2018,2,728455596072.0,26200000000.0,689826360873.0,476270505978.0
1148,EVS,2019,2,1143555952830.0,392600000000.0,715264660870.0,746823000356.0
1149,EVS,2020,2,991707156943.0,211500000000.0,724601977874.0,532772664172.0
1150,EVS,2021,2,1866253543950.0,765040867306.0,953681157774.0,1065655999491.0
1151,EVS,2022,2,2720159113981.0,583008033698.0,1988571233428.0,997043145462.0
1152,EVS,2017,3,452845777392.0,20000000000.0,427503708545.0,574532525396.0
1153,EVS,2018,3,991884321435.0,260400000000.0,711869837584.0,706239757794.0
1154,EVS,2019,3,1270044081279.0,514000000000.0,729697549731.0,759338043834.0
1155,EVS,2020,3,1025569804555.0,240800000000.0,731994262558.0,640185300950.0
1156,EVS,2021,3,2354409324460.0,1131898745483.0,1010840239271.0,1423957956563.0
1157,EVS,2022,3,2483689131662.0,554202310662.0,1842303959262.0,632057799798.0
1158,EVS,2016,4,401935267000.0,0.0,394534410353.0,505141774014.0
1159,EVS,2017,4,681404953351.0,0.0,672232005184.0,299913558146.0
1160,EVS,2018,4,1051638240667.0,297600000000.0,714193543023.0,763082039552.0
1161,EVS,2019,4,1266401317733.0,526300000000.0,721228629654.0,682826451758.0
1162,EVS,2020,4,879598966033.0,51100000000.0,778062111921.0,512516277602.0
1163,EVS,2021,4,3263061564562.0,909122181582.0,1867502391891.0,1762153805152.0
1164,EVS,2022,4,2454961080773.0,343434117315.0,1922534664526.0,243616529872.0
1165,BMS,2016,0,1575818262497.0,329413300000.0,321054171359.0,17776935658.0
1166,BMS,2017,0,376164332697.0,782900000.0,356979135328.0,3960702657.0
1167,BMS,2018,0,754320500119.0,150582500000.0,546988694519.0,3729288213.0
1168,BMS,2019,0,804027880820.0,160382100000.0,596067523199.0,26094870180.0
1169,BMS,2020,0,851260584526.0,180000000000.0,635999260944.0,4738058651.0
1170,BMS,2021,0,1212970384909.0,200000000000.0,807853239699.0,40119105482.0
1171,BMS,2022,0,1026726553863.0,0.0,711360846207.0,3720218149.0
1172,BMS,2017,1,1078493324110.0,90541700000.0,324752320290.0,17843358452.0
1173,BMS,2018,1,931004165065.0,276732800000.0,578145147021.0,3816117772.0
1174,BMS,2019,1,801879824069.0,160532400000.0,595254110067.0,4197560957.0
1175,BMS,2020,1,571612445552.0,332000000.0,554705825620.0,25950008953.0
1176,BMS,2021,1,668469349551.0,0.0,648864790164.0,4316582655.0
1177,BMS,2022,1,1429206580792.0,200000000000.0,908467133364.0,62975182989.0
1178,BMS,2023,1,1050192771201.0,0.0,724280748661.0,3819157830.0
1179,BMS,2017,2,576620585450.0,883100000.0,330993360894.0,6553446772.0
1180,BMS,2018,2,822339312338.0,245682700000.0,528913666721.0,3653115640.0
1181,BMS,2019,2,836397871340.0,160482300000.0,614923938606.0,3641652645.0
1182,BMS,2020,2,760305599327.0,180281900000.0,560250695088.0,25051477993.0
1183,BMS,2021,2,864063695233.0,0.0,773157186134.0,13434947172.0
1184,BMS,2022,2,1243875010591.0,162507950820.0,776220297394.0,59945883869.0
1185,BMS,2017,3,441475241640.0,32579508867.0,329802792325.0,7300651621.0
1186,BMS,2018,3,739899460131.0,150632600000.0,542892921240.0,3654404698.0
1187,BMS,2019,3,773676490695.0,160432200000.0,572986350414.0,15996407812.0
1188,BMS,2020,3,727817588878.0,180000000000.0,534456997964.0,24950324532.0
1189,BMS,2021,3,1211962381270.0,200000000000.0,733077139381.0,113129936179.0
1190,BMS,2022,3,1159224035928.0,0.0,791526526797.0,11377703576.0
1191,BMS,2016,4,1575818262497.0,329413300000.0,321054171359.0,17776935658.0
1192,BMS,2017,4,376164332697.0,782900000.0,356979135328.0,3960702657.0
1193,BMS,2018,4,754320500119.0,150582500000.0,547621227615.0,3729288213.0
1194,BMS,2019,4,804027880820.0,160038210000.0,571067523199.0,26094870180.0
1195,BMS,2020,4,851260584526.0,180000000000.0,635999260944.0,4738058651.0
1196,BMS,2021,4,1212970384909.0,200000000000.0,807853239699.0,40119105482.0
1197,BMS,2022,4,1026726553863.0,0.0,711360846207.0,3720218149.0
1198,TCI,2016,0,348328405754.0,0.0,346930908298.0,55119239334.0
1199,TCI,2017,0,324304523003.0,0.0,322795133129.0,670753028.0
1200,TCI,2018,0,360725586527.0,0.0,342747640235.0,23354350568.0
1201,TCI,2019,0,439556890973.0,62500000000.0,363072185920.0,152756753063.0
1202,TCI,2020,0,760919318190.0,305412412320.0,433790784338.0,358197277032.0
1203,TCI,2021,0,1572726207967.0,339735650000.0,1196624282155.0,962585292620.0
1204,TCI,2022,0,1393404635577.0,149989000000.0,1206732369471.0,223147534819.0
1205,TCI,2017,1,342074622041.0,0.0,340342757518.0,56510776595.0
1206,TCI,2018,1,325516392037.0,0.0,324765157296.0,39339726.0
1207,TCI,2019,1,359430565553.0,0.0,341941195379.0,73252391774.0
1208,TCI,2020,1,433556006267.0,85000000000.0,343889709505.0,88836510758.0
1209,TCI,2021,1,1008150523410.0,372849648950.0,605637539992.0,466794383222.0
1210,TCI,2022,1,1738406661326.0,478159000000.0,1231185266058.0,773394335803.0
1211,TCI,2023,1,1381974644977.0,104184000000.0,1228310160028.0,162306802226.0
1212,TCI,2017,2,323786498140.0,0.0,319152638869.0,78005074.0
1213,TCI,2018,2,373343132058.0,0.0,327721611374.0,97291875.0
1214,TCI,2019,2,366862430613.0,0.0,346392897170.0,78382247870.0
1215,TCI,2020,2,382931038048.0,3800000000.0,369703583831.0,100380533744.0
1216,TCI,2021,2,1167898145959.0,433171000000.0,647343584644.0,800594858936.0
1217,TCI,2022,2,1475166878761.0,250000000000.0,1191914950010.0,509119106993.0
1218,TCI,2017,3,321781640395.0,0.0,319939233096.0,22783648.0
1219,TCI,2018,3,359678740122.0,0.0,346100311271.0,2471969323.0
1220,TCI,2019,3,391090598128.0,0.0,356576560209.0,117982944705.0
1221,TCI,2020,3,509778674901.0,102472748130.0,392025605166.0,257984413805.0
1222,TCI,2021,3,995622810701.0,248000000000.0,690262822193.0,622778590095.0
1223,TCI,2022,3,1529009624696.0,297972500000.0,1201309585433.0,693631429564.0
1224,TCI,2016,4,348328405754.0,0.0,346930908298.0,55119239334.0
1225,TCI,2017,4,324304523003.0,0.0,322795133129.0,670753028.0
1226,TCI,2018,4,360725586527.0,0.0,342747640235.0,23354350568.0
1227,TCI,2019,4,439553946973.0,62500000000.0,363072185920.0,152756753063.0
1228,TCI,2020,4,760919318190.0,305412412320.0,433790784338.0,358197277032.0
1229,TCI,2021,4,1572726207967.0,339735650000.0,1196624282155.0,962585292620.0
1230,TCI,2022,4,1393404635577.0,149989000000.0,1206732369471.0,223147534819.0
1231,CSI,2016,0,26430236737.0,0.0,26119016142.0,0.0
1232,CSI,2017,0,44957606721.0,0.0,44272546103.0,0.0
1233,CSI,2018,0,158109950630.0,0.0,157547031242.0,10289960975.0
1234,CSI,2019,0,158835412456.0,0.0,157958861841.0,26537918582.0
1235,CSI,2020,0,173807040311.0,0.0,171436998644.0,22717520993.0
1236,CSI,2021,0,182882062527.0,0.0,180496699062.0,17694571956.0
1237,CSI,2022,0,197483080930.0,0.0,193194967103.0,6717260950.0
1238,CSI,2017,1,25430366328.0,0.0,24336533084.0,0.0
1239,CSI,2018,1,42582346897.0,0.0,41909232418.0,0.0
1240,CSI,2019,1,159480815355.0,0.0,157813458118.0,432190433.0
1241,CSI,2020,1,158221349718.0,0.0,156879975893.0,24717161732.0
1242,CSI,2021,1,172019563686.0,0.0,170946659055.0,13853188580.0
1243,CSI,2022,1,180785412029.0,0.0,179403198448.0,16270863878.0
1244,CSI,2023,1,190578833152.0,0.0,189485237168.0,7433993938.0
1245,CSI,2017,2,23882512454.0,0.0,23482674912.0,0.0
1246,CSI,2018,2,40884498979.0,0.0,40277349500.0,3381271.0
1247,CSI,2019,2,159194586885.0,4600000000.0,153711094066.0,15134423923.0
1248,CSI,2020,2,168862799546.0,0.0,166963202261.0,29062586745.0
1249,CSI,2021,2,176084781638.0,0.0,174237414129.0,8407320616.0
1250,CSI,2022,2,184290111603.0,0.0,182507313650.0,4282517095.0
1251,CSI,2017,3,48118078658.0,0.0,46812876273.0,0.0
1252,CSI,2018,3,147915686441.0,0.0,146897239060.0,39503500.0
1253,CSI,2019,3,159716625801.0,0.0,158936674997.0,22798477104.0
1254,CSI,2020,3,170491659875.0,0.0,169504420710.0,14827297395.0
1255,CSI,2021,3,179669585853.0,0.0,177781786222.0,7939064372.0
1256,CSI,2022,3,182463664518.0,0.0,180935003634.0,3535161505.0
1257,CSI,2016,4,26430236737.0,0.0,26119016142.0,0.0
1258,CSI,2017,4,44731879900.0,0.0,44047367251.0,0.0
1259,CSI,2018,4,158117412404.0,0.0,157488493016.0,10289960975.0
1260,CSI,2019,4,158759272103.0,0.0,157882721488.0,26537918582.0
1261,CSI,2020,4,173714666775.0,0.0,171360139865.0,22717520993.0
1262,CSI,2021,4,182882062527.0,0.0,180527943435.0,17694571956.0
1263,CSI,2022,4,197483080930.0,0.0,193194967103.0,6717260950.0
1264,VFS,2016,0,137172835940.0,0.0,136189157369.0,73324721068.0
1265,VFS,2017,0,214752834171.0,70000000000.0,138549244881.0,63735038633.0
1266,VFS,2018,0,315922683776.0,100000000000.0,208329436914.0,61588038308.0
1267,VFS,2019,0,534855641617.0,100000000000.0,425049749895.0,120053008300.0
1268,VFS,2020,0,570460221391.0,100000000000.0,460775339416.0,190411937341.0
1269,VFS,2021,0,952840380687.0,0.0,941175148643.0,321778079699.0
1270,VFS,2022,0,1017956254480.0,0.0,989726523408.0,282017029539.0
1271,VFS,2017,1,140757180186.0,0.0,138916768480.0,69865645429.0
1272,VFS,2018,1,215090133825.0,70000000000.0,137169468942.0,58390790638.0
1273,VFS,2019,1,316924304214.0,100000000000.0,206793185434.0,74660006108.0
1274,VFS,2020,1,536407268389.0,100000000000.0,426237302392.0,154032979394.0
1275,VFS,2021,1,572508910497.0,100000000000.0,461118075898.0,171006947985.0
1276,VFS,2022,1,957602092801.0,0.0,948149467735.0,277850660659.0
1277,VFS,2023,1,1021749892536.0,0.0,996275639176.0,300158707141.0
1278,VFS,2017,2,269281949231.0,121000000000.0,144822136142.0,72250023311.0
1279,VFS,2018,2,234487179523.0,100000000000.0,131507410414.0,70925283551.0
1280,VFS,2019,2,312757038063.0,100000000000.0,209445368004.0,72423443983.0
1281,VFS,2020,2,537059713205.0,100000000000.0,431512151837.0,144072849453.0
1282,VFS,2021,2,486627709194.0,0.0,479532420601.0,189307368660.0
1283,VFS,2022,2,988767225213.0,0.0,975086506192.0,310499088359.0
1284,VFS,2017,3,221609671073.0,70000000000.0,144475267428.0,74468392188.0
1285,VFS,2018,3,300584650147.0,100000000000.0,195673194114.0,67682213357.0
1286,VFS,2019,3,523332087104.0,100000000000.0,418316599562.0,125115295390.0
1287,VFS,2020,3,545524828437.0,100000000000.0,438525066578.0,143791096021.0
1288,VFS,2021,3,591427657494.0,14000000000.0,539295831643.0,211106078495.0
1289,VFS,2022,3,984196070140.0,0.0,973595205133.0,328986113412.0
1290,VFS,2017,4,214047498382.0,70000000000.0,137843909092.0,63735038633.0
1291,VFS,2018,4,315922683776.0,100000000000.0,208329436914.0,61588038308.0
1292,VFS,2019,4,534805415015.0,100000000000.0,425037878994.0,120053008300.0
1293,VFS,2020,4,570617948071.0,100000000000.0,460911180361.0,190411937341.0
1294,VFS,2021,4,953334956714.0,0.0,941602809465.0,321778079699.0
1295,VFS,2022,4,1017956254480.0,0.0,989726523408.0,282017029539.0
1296,AAS,2016,0,306089302267.0,0.0,302393092878.0,0.0
1297,AAS,2017,0,307354872922.0,0.0,304843964025.0,230354853.0
1298,AAS,2018,0,339688352838.0,0.0,324124703607.0,12813041768.0
1299,AAS,2019,0,521225358266.0,48611112.0,343214607221.0,35246971220.0
1300,AAS,2020,0,651422175049.0,20664484119.0,346583093715.0,27473802081.0
1301,AAS,2021,0,1645552063375.0,10616666659.0,1214279934174.0,238496747184.0
1302,AAS,2022,0,2306937718823.0,439799586824.0,1533187629366.0,29182851948.0
1303,AAS,2018,1,310496527134.0,0.0,307793562034.0,19801086941.0
1304,AAS,2019,1,333860541247.0,0.0,325041828009.0,18000888718.0
1305,AAS,2020,1,410272838374.0,1015079364.0,350692980911.0,19320633956.0
1306,AAS,2021,1,490593646425.0,20614285704.0,349540885748.0,79314965219.0
1307,AAS,2022,1,2080059328659.0,16766666658.0,1300701407558.0,155033062889.0
1308,AAS,2023,1,2074254219358.0,220598163912.0,1553450598067.0,21077977861.0
1309,AAS,2017,2,299448399612.0,0.0,297544744331.0,0.0
1310,AAS,2018,2,330381628789.0,0.0,308195970133.0,15527290029.0
1311,AAS,2019,2,397433767489.0,0.0,375389231920.0,13294870225.0
1312,AAS,2020,2,441436824586.0,964880949.0,364626374554.0,13681536301.0
1313,AAS,2021,2,546766519158.0,20564087289.0,351940741873.0,54983108289.0
1314,AAS,2022,2,1896244128087.0,138504666657.0,1419656421704.0,134624848513.0
1315,AAS,2017,3,302846185631.0,0.0,300286498392.0,0.0
1316,AAS,2018,3,369830564320.0,0.0,354252668693.0,32164523187.0
1317,AAS,2019,3,339688352838.0,0.0,324124703607.0,12813041768.0
1318,AAS,2021,3,1269781080784.0,10713888874.0,978042149920.0,115420842586.0
1319,AAS,2022,3,2024227431374.0,197070666656.0,1504282911318.0,130052963168.0
1320,AAS,2017,4,307354466074.0,0.0,304843638547.0,230354853.0
1321,AAS,2018,4,338866288787.0,0.0,323595388765.0,12813041768.0
1322,AAS,2019,4,519314024209.0,48611112.0,341230900198.0,35246971220.0
1323,AAS,2020,4,651369453172.0,20664484119.0,346537705538.0,27473802081.0
1324,AAS,2021,4,1645655324875.0,10616666659.0,1214384541017.0,238496747184.0
1325,AAS,2022,4,2303235297892.0,439799586824.0,1533429831461.0,29182851948.0
1326,VUA,2018,0,345593762418.0,0.0,341564719229.0,23622002973.0
1327,VUA,2019,0,361053021271.0,0.0,349679201878.0,26236736214.0
1328,VUA,2020,0,376740358714.0,0.0,365389476188.0,90001474854.0
1329,VUA,2021,0,428923702623.0,40000000000.0,364482928121.0,246337714076.0
1330,VUA,2022,0,359005823254.0,21145000000.0,331738545855.0,38248671443.0
1331,VUA,2019,1,346948093373.0,0.0,343154993615.0,231300640.0
1332,VUA,2020,1,398950203832.0,0.0,346465376391.0,39722574900.0
1333,VUA,2021,1,390974553513.0,0.0,370024008689.0,62244154739.0
1334,VUA,2022,1,581746335554.0,120000000000.0,357045843845.0,302003821202.0
1335,VUA,2023,1,354084013002.0,18825000000.0,330612809095.0,26924000740.0
1336,VUA,2019,2,350838063703.0,0.0,345500101033.0,22211217006.0
1337,VUA,2020,2,385289953292.0,0.0,331749581764.0,46091955229.0
1338,VUA,2021,2,399682469796.0,0.0,379630288276.0,164704707799.0
1339,VUA,2022,2,384264146142.0,20705000000.0,346735632106.0,106632199687.0
1340,VUA,2019,3,354510708869.0,0.0,348803826071.0,40042279051.0
1341,VUA,2020,3,348951773186.0,0.0,341191338455.0,63165636309.0
1342,VUA,2021,3,391343644073.0,0.0,368536495390.0,208218165246.0
1343,VUA,2022,3,382999612686.0,26610000000.0,345770120995.0,104968673455.0
1344,VUA,2019,4,360976733258.0,0.0,349637680328.0,26236736214.0
1345,VUA,2020,4,364816469376.0,0.0,353458929932.0,90001474854.0
1346,VUA,2021,4,428923702623.0,40000000000.0,364482928121.0,246337714076.0
1347,VUA,2022,4,359007335068.0,21145000000.0,331739817725.0,38248671443.0
